FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
278	98907	459	428	884	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
279	99365	199	254	878	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
280	99564	219	424	869	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
281	99784	279	474	830	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
282	100063	399	801	878	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
283	100462	598	837	841	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
284	101060	419	885	799	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
285	101478	678	911	862	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
286	102156	718	868	868	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
287	103034	1276	813	878	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
288	104309	419	871	877	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
289	104728	997	938	874	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
290	105725	259	553	451	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
291	105984	418	974	887	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
292	106403	179	820	484	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
293	106582	239	571	256	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
294	106822	239	545	181	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
295	107061	319	552	428	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
296	107380	558	540	157	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
297	107938	179	347	177	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
298	108237	140	430	159	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
299	108377	279	537	169	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
300	108656	339	332	189	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
301	108995	279	241	259	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
302	109274	239	319	571	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
303	109513	259	461	488	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
304	109772	837	538	413	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
305	110610	219	429	476	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
306	110829	618	392	505	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
307	111447	239	358	495	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
308	111686	1236	370	528	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
309	112922	219	448	523	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
310	113142	299	544	527	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
311	113441	1894	383	528	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
312	115335	359	443	520	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
313	115694	638	484	522	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
314	116332	1535	554	524	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
315	117867	2094	594	533	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
316	119960	239	429	549	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
317	120199	339	263	323	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
318	120538	199	291	189	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
319	120738	219	325	172	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
320	120957	239	532	228	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
321	121196	319	556	503	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
322	121515	179	735	263	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
323	121695	579	551	161	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
324	122273	259	545	348	No media
325	122532	219	127	360	ScreenRec
326	122752	299	584	574	ScreenRec
327	123050	299	779	710	ScreenRec
328	123350	199	596	445	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
329	123549	259	481	267	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
330	123808	179	343	221	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
331	123987	459	625	121	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
332	124446	259	641	404	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
333	124705	200	510	258	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
334	124905	259	377	158	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
335	125164	219	305	153	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
336	125383	199	661	109	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
337	125582	359	608	109	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
338	126101	99	565	155	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
339	126200	439	654	121	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
340	126639	159	610	117	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
341	126799	199	431	314	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
342	126998	239	309	255	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
343	127237	279	425	220	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
344	127516	239	368	653	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
345	127756	179	279	409	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
346	127935	179	278	215	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
347	128114	180	263	54	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
348	128294	159	300	30	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
349	128453	339	265	34	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
350	128792	299	419	166	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
351	129092	379	665	125	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
352	129470	219	722	56	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
353	129690	299	968	52	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
354	129988	399	948	288	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
355	130387	259	528	181	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
356	130646	180	603	136	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
357	130826	279	412	461	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
358	131105	359	538	427	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
359	131464	140	271	391	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
360	131604	279	227	379	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
361	131883	200	345	371	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
362	132082	199	535	230	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
363	132281	399	588	203	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
364	132680	359	926	284	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
365	133039	239	976	299	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
366	133278	199	875	270	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
367	133478	220	645	126	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
368	133697	179	607	122	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
369	133876	199	689	117	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
370	134076	299	472	253	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
371	134375	219	328	574	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
372	134594	359	238	628	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
373	134953	259	446	644	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
374	135212	159	875	720	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
375	135372	239	975	797	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
376	135611	299	948	671	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
377	135910	299	647	441	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
378	136209	299	532	434	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
379	136508	578	633	430	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
380	137087	199	876	453	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
381	137286	279	941	450	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
382	137565	239	506	266	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
383	137804	159	289	398	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
384	137963	159	234	418	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
385	138123	439	330	379	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
386	138561	199	546	225	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
387	138761	219	603	222	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
388	138980	259	434	210	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
389	139239	379	319	236	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
390	139618	259	239	455	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
391	139877	279	326	446	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
392	140156	439	329	387	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
393	140595	140	239	387	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
394	140735	419	240	448	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
395	141153	239	522	453	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
396	141393	159	791	461	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
397	141552	140	860	462	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
398	141692	239	940	453	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
399	141931	179	942	301	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
400	142110	219	521	184	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
401	142330	618	294	157	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
402	142948	419	272	46	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
403	143366	219	466	124	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
404	143586	339	624	117	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
405	143925	239	610	232	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
406	144164	538	940	285	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
407	144702	179	983	297	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
408	144882	279	661	226	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
409	145161	419	936	285	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
410	145579	179	673	247	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
411	145759	199	461	228	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
412	145958	1416	947	296	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
413	147374	199	990	307	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
414	147573	259	944	304	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
415	147832	239	990	300	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
416	148072	160	892	695	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
417	148231	399	962	770	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
418	148630	439	780	764	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
419	149068	199	778	530	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
420	149268	359	909	500	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
421	149786	379	903	480	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
422	150165	180	955	356	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
423	150344	179	976	311	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
424	150524	239	941	294	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
425	150763	399	668	285	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
426	151162	319	938	290	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
427	151481	319	902	677	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
428	151800	140	591	475	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
429	151939	140	449	223	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
430	152079	339	255	140	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
431	152418	598	262	29	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
432	153016	279	57	230	ScreenRec
433	153295	200	534	821	ScreenRec
434	153495	359	743	775	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
435	153853	179	444	491	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
436	154033	140	372	372	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
437	154172	279	342	270	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
438	154451	299	778	254	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
439	154751	279	332	228	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
440	155030	199	446	240	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
441	155229	219	770	268	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
442	155448	179	708	721	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
443	155628	239	525	774	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
444	155867	179	390	472	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
445	156046	339	316	453	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
446	156385	219	298	262	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
447	156605	319	778	235	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
448	156924	219	421	223	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
449	157143	120	348	243	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
450	157263	399	813	267	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
451	157661	159	845	337	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
452	157821	199	405	436	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
453	158020	439	328	457	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
454	158459	479	809	325	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
455	158937	219	515	663	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
456	159157	339	538	776	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
457	159495	240	761	804	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
458	159735	179	744	767	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
459	159914	239	423	482	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
460	160154	180	334	483	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
461	160333	199	341	283	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
462	160532	279	761	271	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
463	160811	498	815	265	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
464	161310	299	831	578	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
465	161609	239	797	546	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
466	161848	359	836	361	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
467	162207	738	847	299	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
468	162945	299	433	375	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
469	163244	159	414	327	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
470	163403	299	800	298	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
471	163702	499	840	532	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
472	164201	279	849	465	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
473	164480	159	804	443	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
474	164639	199	460	298	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
475	164839	199	869	798	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
476	165038	259	768	833	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
477	165297	259	559	814	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
478	165556	179	523	812	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
479	165736	219	512	764	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
480	165955	159	671	791	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
481	166115	159	723	806	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
482	166274	140	956	836	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
483	166414	219	410	429	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
484	166633	179	330	452	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
485	166812	299	310	258	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
486	167112	179	411	247	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
487	167291	179	336	303	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
488	167470	299	283	253	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
489	167769	239	407	243	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
490	168009	339	289	248	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
491	168507	399	287	266	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
492	168906	199	371	248	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
493	169105	439	263	248	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
494	169544	239	435	231	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
495	169783	160	468	248	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
496	169943	199	352	309	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
497	170142	239	286	316	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
498	170381	219	351	485	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
499	170600	140	418	474	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
500	170740	339	729	823	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
501	171079	439	548	801	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
502	171518	279	710	734	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
503	171797	279	814	493	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
504	172076	219	411	834	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
505	172295	299	278	845	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
506	172594	399	257	742	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
507	172993	200	522	758	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
508	173193	179	708	749	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
509	173372	199	740	731	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
510	173571	219	425	445	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
511	173790	259	385	305	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
512	174269	199	716	772	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
513	174468	179	839	815	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
514	174648	339	980	772	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
515	174987	279	1007	842	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
516	175266	299	766	820	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
517	175565	299	536	792	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
518	175864	498	720	726	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
519	176362	239	528	734	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
520	176601	299	286	736	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
521	176901	299	682	813	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
522	177200	339	839	402	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
523	177539	458	838	317	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
524	177997	319	768	722	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
525	178316	359	570	824	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
526	178874	479	274	863	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
527	179353	259	508	817	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
528	179612	379	453	953	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
529	179991	239	739	815	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
530	180230	319	1006	850	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
531	180549	319	985	760	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
532	180868	239	809	386	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
533	181107	219	675	215	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
534	181327	220	411	241	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
535	181546	199	380	50	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
536	181746	379	421	24	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
537	182124	339	220	24	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
538	182463	957	704	486	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
539	183420	239	740	789	ScreenRec
540	183659	638	794	766	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
541	184297	179	708	519	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
542	184477	179	616	368	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
543	184656	199	445	92	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
544	184856	219	308	95	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
545	185075	419	216	26	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
546	185493	399	620	321	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
547	185892	239	628	205	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
548	186132	180	407	157	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
549	186311	259	672	329	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
550	186570	578	776	390	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
551	187148	239	690	375	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
552	187387	359	650	366	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
553	187746	239	589	148	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
554	187986	259	363	113	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
555	188245	239	378	52	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
556	188484	359	655	249	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
557	188843	199	709	333	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
