FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
569	237643	180	845	240	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
570	237823	399	969	305	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
571	238221	319	689	277	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
572	238541	498	622	239	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
573	239039	259	928	303	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
574	239438	937	978	297	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
575	240375	419	908	464	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
576	240793	658	975	283	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
577	241451	219	937	315	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
578	241670	160	596	199	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
579	241830	1715	483	115	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
580	243545	339	321	165	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
581	243884	299	467	213	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
582	244641	180	824	305	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
583	244821	399	688	272	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
584	245219	399	631	220	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
585	245818	239	482	414	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
586	246057	239	772	378	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
587	246296	339	514	424	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
588	246635	199	477	427	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
589	246834	259	403	446	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
590	247093	319	720	434	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
591	247413	219	923	402	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
592	247632	219	835	407	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
593	247851	260	785	428	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
594	248111	438	1069	438	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
595	248549	259	686	354	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
596	248808	199	508	342	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
597	249007	219	385	355	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
598	249227	439	396	435	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
599	249665	738	508	426	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
600	250403	219	475	398	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
601	250622	239	416	660	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
602	250862	239	244	656	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
603	251101	339	303	392	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
604	251440	239	245	393	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
605	251679	239	355	390	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
606	251919	338	580	391	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
607	252257	239	896	218	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
608	252496	259	970	57	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
609	252756	299	677	28	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
610	253055	199	364	21	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
611	253254	498	371	390	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
612	253752	419	308	407	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
613	254171	140	443	454	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
614	254829	100	642	445	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
615	254929	139	636	408	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
616	255068	299	576	397	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
617	255367	419	393	395	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
618	255786	160	423	287	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
619	256145	319	418	280	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
620	256464	279	441	369	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
621	256743	180	342	413	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
622	256923	299	633	590	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
623	257221	259	886	540	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
624	257481	140	656	474	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
625	257620	239	377	705	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
626	257860	179	416	698	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
627	258039	299	427	645	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
628	258338	299	627	647	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
629	258637	239	998	699	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
630	258876	259	951	296	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
631	259135	239	944	99	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
632	259375	340	507	143	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
633	259714	617	624	225	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
634	260332	419	743	213	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
635	260750	299	620	217	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
636	261049	379	702	76	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
637	261428	339	643	52	ScreenRec
638	261767	120	520	569	ScreenRec
639	261887	119	115	755	ScreenRec
640	262581	462	457	383	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
641	263043	279	610	95	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
642	263322	418	746	125	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
643	263741	439	657	119	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
644	264180	459	499	104	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
645	264798	339	596	261	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
646	265137	518	375	214	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
647	265655	379	655	204	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
648	266193	279	724	254	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
649	266472	219	961	291	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
650	266692	239	582	118	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
651	266931	199	435	138	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
652	267130	279	307	171	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
653	267410	219	895	235	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
654	267629	140	926	277	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
655	267768	359	305	277	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
656	268127	498	251	478	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
657	268626	319	497	510	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
658	268945	179	611	471	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
659	269124	239	380	453	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
660	269363	399	287	395	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
661	269762	259	312	450	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
662	270021	279	363	463	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
663	270300	180	252	490	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
664	270480	199	357	240	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
665	270679	937	947	283	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
666	271756	359	945	301	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
667	272115	339	618	254	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
668	272454	439	946	264	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
669	272892	359	1046	315	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
670	273411	279	887	433	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
671	273690	199	969	466	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
672	273889	160	953	161	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
673	274049	359	992	56	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
674	274408	439	835	198	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
675	275045	259	695	278	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
676	275305	239	483	193	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
677	275544	279	857	210	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
678	275823	319	975	303	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
679	276142	259	991	462	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
680	276401	219	635	446	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
681	276620	419	283	446	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
682	277259	558	371	470	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
683	277817	199	318	458	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
684	278016	419	407	458	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
685	278435	299	720	460	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
686	278734	299	983	477	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
687	279033	279	444	448	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
688	279452	279	308	495	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
689	279850	359	316	493	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
690	280209	299	245	494	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
691	280508	658	339	476	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
692	281166	678	263	519	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
693	281844	837	329	465	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
694	282681	379	505	269	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
695	283060	1356	473	398	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
696	284416	957	539	340	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
697	285373	199	771	303	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
698	285572	499	427	283	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
699	286071	299	787	308	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
700	286370	200	894	181	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
701	286569	578	941	57	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
702	287346	379	537	73	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
703	287725	399	531	221	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
704	288124	339	765	268	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
705	288463	459	670	283	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
706	288922	299	807	327	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
707	289221	219	879	158	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
708	289440	259	921	65	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
709	289699	299	563	321	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
710	289998	299	340	488	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
711	290297	259	738	719	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
712	290557	259	816	763	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
713	290816	399	904	63	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
714	291214	299	1017	42	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
715	291513	379	916	51	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
716	291892	199	789	195	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
717	292092	518	371	262	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
718	292610	179	338	343	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
719	292789	279	394	500	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
720	293069	658	417	536	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
721	293726	439	290	528	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
722	294165	279	331	489	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
723	294444	399	840	388	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
724	294843	179	359	469	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
725	295022	479	328	523	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
726	295501	957	298	503	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
727	296617	260	275	535	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
728	296877	239	226	831	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
729	297116	538	276	756	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
730	297654	698	442	486	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
731	298352	997	293	520	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
732	299349	120	239	532	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
733	300226	259	852	223	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
734	300485	598	914	61	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
735	301084	319	987	482	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
736	301402	279	870	237	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
737	301682	339	968	604	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
738	302020	139	1028	716	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
739	302160	160	1032	764	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
740	302319	299	685	793	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
741	302618	239	345	771	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
742	302858	220	275	756	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
743	303078	318	528	754	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
744	303396	339	758	749	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
745	303735	239	870	307	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
746	303974	300	873	135	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
747	304274	398	951	56	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
748	304672	219	829	175	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
749	304891	518	477	671	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
750	305410	359	784	312	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
751	305768	399	819	204	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
752	306167	359	874	192	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
753	306526	458	836	330	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
754	306985	359	789	452	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
755	307343	219	696	439	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
756	307563	797	986	406	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
757	308360	857	894	376	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
758	309357	698	932	359	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
759	310055	140	872	275	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
760	310195	139	764	303	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
761	310713	180	831	296	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
762	311092	478	824	343	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
763	311570	558	908	390	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
764	312128	339	792	534	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
765	312467	220	600	554	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
766	312687	279	725	529	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
767	312966	239	815	467	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
768	313205	319	728	593	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
769	313524	359	918	574	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
770	313883	518	988	748	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
771	314401	319	717	754	No media
772	314720	199	1143	874	No media
773	314920	598	687	330	ScreenRec
774	315518	518	332	334	ScreenRec
775	316036	219	507	341	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
776	316256	259	459	403	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
777	316514	519	796	171	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
778	317033	319	903	335	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
779	317352	199	875	425	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
780	317551	738	916	519	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
781	318289	200	963	512	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
782	318488	239	499	434	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
783	318728	299	439	450	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
784	319027	1455	263	424	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
785	320482	339	475	315	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
786	320821	259	636	321	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
787	321080	160	854	329	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
788	321240	339	977	106	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
789	321579	658	977	46	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
790	322237	299	1028	71	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
791	322536	518	983	41	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
792	323054	299	1063	52	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
793	323353	937	979	41	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
794	324290	140	1009	96	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
795	324430	4904	1051	44	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
796	329334	219	1036	441	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
797	329553	239	906	529	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
798	329793	319	979	682	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
799	330112	319	972	599	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
800	330431	399	957	547	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
801	330829	200	983	799	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
802	331029	259	1007	933	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
803	331288	359	768	922	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
804	331647	219	415	942	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
805	331866	239	268	932	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
806	332105	259	234	918	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
807	332544	279	338	831	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
808	332823	518	253	896	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
809	333341	459	488	915	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
810	333800	279	743	915	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
811	334079	179	949	934	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
812	334259	180	846	676	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
813	334438	179	842	222	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
814	334617	718	988	112	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
815	335335	259	1039	94	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
816	335594	299	787	95	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
817	335893	219	592	237	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
818	336113	339	438	244	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
819	336452	140	533	265	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
820	336711	439	528	214	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
821	337149	239	683	190	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
822	337389	180	505	199	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
823	337568	399	418	240	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
824	337967	180	707	263	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
825	338326	259	640	211	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
826	338585	518	465	252	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
827	339103	359	529	291	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
828	339462	618	591	300	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
829	340080	100	536	251	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
