FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
566	175895	160	910	780	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
567	176214	518	431	165	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
568	176732	219	318	262	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
569	176951	159	234	346	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
570	177111	199	291	173	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
571	177310	179	485	111	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
572	177490	559	943	293	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
573	178048	359	435	107	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
574	178407	199	273	41	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
575	178606	219	478	110	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
576	178825	219	941	295	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
577	179045	439	481	97	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
578	179483	718	457	130	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
579	180201	199	915	301	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
580	180400	379	962	322	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
581	180779	239	310	217	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
582	181019	279	258	226	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
583	181298	638	461	143	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
584	181936	319	952	324	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
585	182255	279	478	124	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
586	182534	199	304	203	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
587	182733	339	266	217	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
588	183072	219	287	170	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
589	183291	219	718	137	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
590	183511	160	893	154	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
591	183670	319	952	301	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
592	183989	339	582	437	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
593	184328	598	448	147	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
594	184926	439	277	186	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
595	185365	299	715	77	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
596	185664	239	1028	57	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
597	185903	180	603	491	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
598	186083	159	559	459	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
599	186242	219	678	433	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
600	186462	259	287	459	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
601	186721	219	378	440	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
602	186940	239	440	441	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
603	187179	379	230	473	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
604	187558	179	414	449	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
605	187737	558	329	462	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
606	188296	219	399	479	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
607	188515	219	354	479	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
608	188734	638	432	463	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
609	189372	459	322	440	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
610	189831	399	225	477	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
611	190230	159	450	413	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
612	190389	538	944	295	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
613	190927	239	978	305	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
614	191167	299	357	430	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
615	191466	259	413	439	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
616	191725	538	322	458	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
617	192263	199	372	462	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
618	192463	219	285	464	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
619	192682	239	222	485	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
620	192921	259	418	450	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
621	193180	558	322	450	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
622	193738	439	454	439	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
623	194177	219	409	437	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
624	194396	319	900	450	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
625	194715	199	956	440	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
626	194915	219	603	414	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
627	195134	279	676	427	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
628	195413	159	712	422	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
629	195573	199	375	387	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
630	195772	219	331	391	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
631	195991	119	423	395	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
632	196231	100	392	293	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
633	196330	239	278	145	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
634	196570	179	283	180	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
635	196749	199	401	369	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
636	196948	399	558	370	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
637	197347	179	645	364	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
638	197526	180	969	843	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
639	197706	339	948	785	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
640	198045	259	718	582	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
641	198304	160	509	414	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
642	198464	179	534	373	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
643	198643	399	344	379	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
644	199042	179	409	385	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
645	199221	199	395	113	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
646	199421	618	276	192	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
647	200039	220	601	54	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
648	200259	119	426	38	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
649	200377	180	469	28	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
650	200557	339	539	27	No media
651	200896	239	763	136	ScreenRec
652	201135	259	80	183	ScreenRec
653	201394	219	-529	773	ScreenRec
654	201614	319	176	390	ScreenRec
655	201933	478	529	290	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
656	202411	259	800	556	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
657	202671	319	437	419	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
658	202989	319	568	236	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
659	203308	219	385	233	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
660	203528	319	756	395	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
661	203847	518	430	416	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
662	204485	239	857	256	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
663	204724	219	721	420	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
664	204943	319	341	440	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
665	205262	199	278	454	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
666	205462	499	464	419	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
667	205960	358	431	634	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
668	206319	259	805	457	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
669	206578	299	908	937	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
670	206877	319	818	391	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
671	207196	279	594	237	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
672	207475	179	558	204	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
673	207655	319	441	499	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
674	207974	140	443	410	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
675	208113	359	261	408	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
676	208472	239	287	135	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
677	208711	179	777	85	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
678	208891	259	1020	68	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
679	209150	140	532	-23	ScreenRec
680	209289	179	285	36	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
681	209469	239	337	90	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
682	209708	518	951	54	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
683	210226	199	1053	73	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
684	210426	2572	964	67	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
685	212998	2452	1027	67	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
686	215450	598	958	118	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
687	216048	219	941	767	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
688	216268	239	950	968	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
689	216507	199	620	961	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
690	216706	219	954	901	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
691	216925	200	658	950	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
692	217125	159	318	929	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
693	217284	199	269	907	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
694	217484	219	446	463	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
695	217823	1176	434	421	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
696	218999	239	481	240	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
697	219238	239	524	248	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
698	219477	239	727	404	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
699	219716	219	434	655	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
700	219936	399	500	645	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
701	220335	419	781	429	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
702	220753	199	693	391	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
703	220953	239	405	268	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
704	221192	260	532	241	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
705	221451	279	402	260	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
706	221730	339	584	222	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
707	222069	179	544	240	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
708	222249	239	403	245	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
709	222488	538	487	251	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
710	223026	239	559	241	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
711	223265	219	424	256	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
712	223485	339	535	238	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
713	223824	239	568	259	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
714	224063	379	502	249	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
715	224442	199	555	237	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
716	224641	279	657	203	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
717	224920	200	499	197	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
718	225120	319	674	186	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
719	225438	339	520	242	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
720	225777	199	421	260	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
721	226096	219	672	230	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
722	226316	179	550	221	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
723	226495	239	713	208	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
724	226734	319	434	421	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
725	227054	299	538	238	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
726	227352	299	446	398	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
727	227652	239	474	198	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
728	227891	777	438	417	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
729	228668	578	538	360	ScreenRec
730	229246	219	815	696	ScreenRec
731	229586	100	297	586	ScreenRec
732	229685	219	457	310	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
733	229904	339	471	120	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
734	230821	80	528	365	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
735	231081	339	356	105	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
736	231420	199	477	357	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
737	231739	259	392	394	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
738	231998	199	539	463	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
739	232197	299	707	420	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
740	232496	279	920	421	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
741	232775	319	510	198	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
742	233094	299	264	122	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
743	233393	179	55	646	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
744	233573	239	-374	595	ScreenRec
745	233812	259	639	703	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
746	234071	160	632	659	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
747	234231	179	532	341	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
748	234410	299	494	154	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
749	234709	139	753	294	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
750	234849	339	916	298	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
751	235188	279	618	248	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
752	235467	179	363	165	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
753	235646	399	271	179	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
754	236045	199	508	114	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
755	236244	538	470	124	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
756	236902	279	302	179	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
757	237181	199	710	141	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
758	237381	219	859	138	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
759	237600	120	638	146	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
760	237720	2552	943	302	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
761	240272	219	536	144	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
762	240491	678	954	316	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
763	241169	219	918	282	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
764	241388	319	484	173	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
765	241707	419	478	99	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
766	242345	120	233	95	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
767	242465	179	320	200	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
768	242644	239	861	252	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
769	243003	199	640	435	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
770	243202	239	906	251	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
771	243442	219	724	129	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
772	243661	179	889	162	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
773	243840	239	1053	-67	ScreenRec
774	244080	299	914	100	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
775	244379	179	1113	-24	ScreenRec
776	244558	259	703	193	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
777	244817	259	911	148	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
778	245077	299	763	166	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
779	245575	60	846	72	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
780	246073	120	922	117	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
781	246412	219	699	383	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
782	246632	239	874	190	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
783	246871	199	659	420	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
784	247070	379	861	187	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
785	247449	199	947	160	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
786	247648	419	431	440	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
787	248067	159	903	246	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
788	248227	279	359	477	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
789	248884	219	299	450	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
790	249104	120	391	442	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
791	249383	538	330	464	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
792	249921	259	231	478	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
793	250181	498	432	431	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
794	250679	459	371	448	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
795	251137	159	443	428	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
796	251297	199	916	301	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
797	251496	139	585	216	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
798	251636	140	607	464	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
799	251776	160	476	111	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
800	251935	299	345	441	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
801	252234	259	443	446	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
802	252493	279	906	262	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
803	252772	160	925	305	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
804	252932	458	436	164	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
805	253390	199	739	117	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
806	253590	359	279	484	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
807	253949	279	436	435	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
808	254228	259	830	249	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
809	254487	240	930	293	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
810	254727	179	534	150	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
811	255205	578	507	256	ScreenRec
812	255783	220	99	212	ScreenRec
813	256002	219	734	564	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
814	256222	163	806	699	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
815	256384	216	599	276	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
816	256600	259	355	231	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
817	256859	179	646	289	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
818	257039	239	696	335	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
819	257278	259	553	124	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
820	257537	199	342	116	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
821	257737	160	791	115	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
822	257896	140	989	115	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
823	258036	319	648	332	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
824	258355	339	907	589	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
825	258694	259	728	557	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
826	258953	199	758	361	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
827	259152	419	659	352	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
828	259571	538	656	238	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
829	260109	239	946	181	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
830	260348	339	509	106	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
831	260687	239	653	133	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
832	260927	180	668	341	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
833	261106	459	643	381	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
834	261565	319	551	367	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
835	261883	319	704	327	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
836	262203	877	675	393	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
837	263080	479	626	405	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
838	263558	1176	623	368	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
839	264735	259	540	356	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
